Year,DayOfYear,T2M,WS2M,PRECTOTCORR,RH2M,ALLSKY_SFC_SW_DWN,T2M_MIN,T2M_MAX,PS
2021,9,22.13,2.61,0.04,83.88,8.74,18.67,27.57,91.95
2021,10,21.51,2.66,0.0,83.5,16.35,17.8,27.41,92.04
2021,11,20.62,2.43,0.0,82.94,11.0,17.48,25.84,92.17
2021,12,20.1,2.94,0.0,82.31,12.84,15.63,25.55,92.18
2021,13,20.26,2.84,0.01,78.0,18.68,15.7,27.37,92.16
2021,14,20.09,2.62,0.0,79.81,17.6,14.99,25.94,92.12
2021,15,21.13,2.54,0.01,77.06,18.7,16.44,28.12,92.08
2021,16,21.59,2.46,0.0,73.62,18.72,16.46,28.89,92.0
2021,17,21.07,2.62,0.0,75.12,18.46,15.75,28.68,92.07
2021,18,19.96,2.8,0.0,75.0,21.06,14.23,27.69,92.19
2021,19,19.91,2.4,0.0,76.31,20.81,14.8,27.48,92.19
2021,20,20.26,1.36,0.0,72.38,20.94,13.86,28.72,92.21
2021,21,21.59,0.95,0.0,68.94,22.01,15.27,29.77,92.16
2021,22,21.97,1.96,0.0,73.44,18.57,16.56,29.51,92.12
2021,23,21.3,1.91,0.0,71.94,20.7,16.18,28.8,92.17
2021,24,20.48,1.92,0.0,70.06,21.24,14.76,28.89,92.23
2021,25,19.4,2.14,0.0,65.75,22.54,12.4,28.73,92.28
2021,26,19.4,2.12,0.0,62.56,23.39,11.62,29.19,92.21
2021,27,19.17,2.43,0.0,65.62,21.95,11.18,28.24,92.24
2021,28,19.83,2.89,0.0,69.88,21.43,13.62,28.02,92.27
2021,29,20.72,2.59,0.0,68.12,21.24,14.13,28.88,92.31
2021,30,21.29,1.98,0.0,67.38,21.47,13.94,29.44,92.24
2021,31,21.16,2.88,0.0,62.81,21.96,15.48,29.59,92.29
2021,32,20.01,3.04,0.0,60.81,22.97,12.59,28.75,92.42
2021,33,20.46,3.11,0.0,68.31,22.22,14.29,28.55,92.43
2021,34,21.07,2.9,0.0,68.62,21.19,15.23,28.55,92.35
2021,35,20.44,2.45,0.0,64.5,22.41,14.08,28.98,92.34
2021,36,20.0,2.17,0.0,63.81,22.99,12.79,29.33,92.26
2021,37,20.03,2.56,0.0,62.44,22.86,12.48,29.7,92.19
2021,38,19.54,2.98,0.0,54.56,22.23,12.46,28.48,92.26
2021,39,19.22,2.78,0.0,62.31,22.79,11.67,28.46,92.32
2021,40,19.14,2.74,0.0,64.31,23.45,12.0,28.62,92.27
2021,41,19.38,2.22,0.0,56.44,23.94,10.55,29.83,92.18
2021,42,19.8,2.51,0.0,58.69,23.94,10.96,30.0,92.1
2021,43,19.94,2.45,0.0,57.81,23.7,11.01,30.25,92.17
2021,44,20.18,2.52,0.0,56.88,24.19,12.81,30.24,92.24
2021,45,20.18,2.0,0.0,53.88,24.82,11.44,30.38,92.26
2021,46,21.23,1.89,0.0,55.38,24.73,12.6,31.03,92.15
2021,47,21.79,2.23,0.0,56.31,23.79,13.15,31.33,92.1
2021,48,22.4,3.08,0.0,56.38,22.82,15.33,31.38,92.07
2021,49,21.93,3.62,0.03,60.31,18.96,15.35,30.4,92.21
2021,50,21.85,2.91,1.4,60.88,13.41,16.48,29.67,92.26
2021,51,20.84,3.44,20.5,75.31,15.34,16.52,27.05,92.24
2021,52,20.74,3.52,1.55,75.88,13.17,16.97,25.49,92.3
2021,53,22.07,2.17,0.04,65.0,20.05,15.42,30.07,92.34
2021,54,23.01,2.47,0.01,61.75,24.1,16.76,31.24,92.22
2021,55,23.01,2.09,0.0,59.06,24.7,15.06,32.17,92.14
2021,56,23.4,1.98,0.0,55.19,25.14,15.52,32.63,92.14
2021,57,23.58,1.67,0.0,51.31,24.16,15.31,32.62,92.03
2021,58,23.95,2.09,0.0,52.19,23.8,15.74,33.19,91.95
2021,59,23.99,3.16,0.0,47.38,23.9,16.46,33.32,91.99
2021,60,23.35,2.68,0.0,48.25,24.73,14.97,33.21,92.25
2021,61,23.87,3.06,0.0,51.56,24.05,15.9,32.81,92.27
2021,62,23.75,3.3,0.0,46.0,25.1,15.68,33.01,92.17
2021,63,22.78,3.59,0.0,45.94,25.5,14.4,32.5,92.18
2021,64,23.08,2.37,0.0,45.88,26.7,13.0,33.98,92.26
2021,65,24.03,2.35,0.0,46.88,25.59,14.94,34.46,92.27
2021,66,24.4,2.71,0.0,48.75,25.72,15.12,34.5,92.17
2021,67,24.08,3.25,0.0,47.31,26.28,15.01,34.01,92.21
2021,68,23.93,3.59,0.0,46.5,27.09,14.49,33.61,92.27
2021,69,24.75,2.3,0.0,50.56,26.91,17.25,33.71,92.26
2021,70,26.47,2.64,0.0,51.94,25.06,19.03,34.36,92.2
2021,71,25.71,3.12,0.0,42.25,26.3,19.12,34.23,92.3
2021,72,24.8,2.68,0.0,42.25,26.67,14.66,34.77,92.25
2021,73,25.44,2.99,0.0,45.5,26.54,16.81,35.01,92.14
2021,74,25.56,2.25,0.0,41.69,26.34,16.81,34.87,92.07
2021,75,26.08,2.88,0.0,40.12,26.48,17.4,35.37,92.08
2021,76,26.2,3.04,0.0,36.19,23.34,17.55,35.25,92.01
2021,77,25.82,3.3,0.0,44.88,20.51,18.04,34.2,92.06
2021,78,26.36,3.3,0.0,37.94,24.95,18.77,35.72,91.99
2021,79,26.31,3.66,0.0,36.0,25.82,17.74,35.48,91.9
2021,80,26.56,3.09,0.0,36.25,25.75,16.91,36.12,91.89
2021,81,27.33,3.28,0.0,36.75,24.36,18.8,36.13,92.01
2021,82,28.05,3.09,0.0,39.44,26.35,18.56,37.65,92.04
2021,83,28.23,3.25,0.0,40.06,25.82,18.43,37.33,92.06
2021,84,28.12,2.97,0.0,37.62,23.54,20.44,34.87,92.01
2021,85,28.76,3.34,0.0,36.0,24.59,20.91,37.53,91.96
2021,86,28.05,3.35,0.0,43.12,23.64,19.48,36.91,91.93
2021,87,27.92,2.81,0.0,41.38,19.35,20.5,35.46,91.9
2021,88,28.81,3.06,0.0,37.81,21.73,21.72,37.19,91.87
2021,89,29.12,3.12,0.0,36.12,22.84,21.55,36.76,91.77
2021,90,30.25,2.34,0.0,29.19,24.24,22.09,38.65,91.66
2021,91,28.65,3.14,0.0,32.94,26.41,20.2,37.56,91.67
2021,92,28.84,2.91,0.0,34.69,27.41,19.36,37.58,91.7
2021,93,30.14,1.85,0.0,29.75,25.86,21.87,37.9,91.73
2021,94,28.88,2.23,0.0,34.5,25.5,21.3,36.9,91.9
2021,95,29.26,2.69,0.02,38.94,23.7,21.2,37.38,91.92
2021,96,28.99,3.48,0.0,42.5,23.88,20.56,37.33,92.0
2021,97,29.23,3.13,0.0,36.56,25.36,20.12,37.97,92.06
2021,98,29.17,3.49,0.0,29.31,21.84,20.24,37.81,91.9
2021,99,29.15,3.48,0.0,33.19,24.74,20.71,37.78,91.84
2021,100,28.75,4.05,0.0,40.19,24.67,20.32,36.83,91.95
2021,101,29.0,3.29,0.0,44.44,25.05,21.22,36.59,92.08
2021,102,29.38,3.35,0.07,45.12,23.41,21.27,37.26,92.13
2021,103,28.81,3.1,0.84,48.06,21.94,21.16,36.05,92.1
2021,104,27.98,1.89,6.24,51.0,18.59,22.72,33.83,92.05
2021,105,25.6,1.71,16.86,69.75,24.09,21.46,31.01,92.05
2021,106,26.24,2.27,0.03,63.62,24.42,20.13,32.76,92.01
2021,107,27.08,2.3,0.0,60.12,22.9,20.67,33.73,92.04
2021,108,27.47,2.49,0.0,55.81,22.45,21.51,34.46,92.12
2021,109,27.43,1.8,0.15,59.38,23.36,21.49,33.52,91.99
2021,110,26.68,1.43,0.09,63.94,19.66,21.37,31.26,91.93
2021,111,27.1,1.34,3.91,62.38,20.09,21.51,32.58,92.03
2021,112,27.65,1.02,0.36,58.69,21.06,22.11,33.83,92.02
2021,113,26.15,1.55,19.01,67.56,18.04,21.57,31.08,92.03
2021,114,26.79,1.42,5.79,66.12,21.82,20.78,33.25,91.98
2021,115,27.71,2.78,1.02,55.94,22.93,21.77,35.01,91.95
2021,116,25.88,2.14,0.0,63.25,24.88,21.46,31.36,91.94
2021,117,27.35,2.11,0.0,57.69,24.13,20.04,35.08,91.96
2021,118,27.58,2.22,0.0,58.19,21.79,22.14,33.83,92.03
2021,119,28.34,1.95,0.05,54.31,22.91,22.35,35.24,91.95
2021,120,27.63,2.09,0.19,57.94,22.14,21.96,33.78,91.88
2021,121,27.69,2.89,0.67,59.31,23.97,21.47,35.0,91.88
2021,122,27.63,2.36,0.04,58.19,21.8,21.32,34.61,91.9
2021,123,28.26,2.59,0.04,56.06,22.77,21.76,35.49,91.82
2021,124,28.08,2.51,0.03,57.38,20.36,22.12,34.23,91.82
2021,125,29.27,2.59,0.02,52.75,24.38,22.51,36.29,91.81
2021,126,29.19,3.11,0.02,52.25,20.13,22.25,36.4,91.88
2021,127,28.98,3.33,0.5,53.88,21.99,22.08,36.43,91.96
2021,128,29.1,3.15,0.0,52.94,23.59,22.11,36.49,91.87
2021,129,30.12,2.32,0.01,49.06,24.38,22.37,37.51,91.77
2021,130,29.54,2.24,0.24,53.19,19.13,23.64,35.26,91.78
2021,131,27.87,2.09,0.5,62.44,19.36,24.43,31.62,91.8
2021,132,28.07,1.16,11.85,65.44,17.3,23.28,33.59,91.7
2021,133,26.64,1.1,4.89,72.25,21.5,22.94,30.78,91.65
2021,134,27.8,3.77,2.37,61.75,23.63,21.63,35.6,91.48
2021,135,25.63,5.03,0.58,71.44,16.55,21.5,31.85,91.39
2021,136,26.06,4.95,0.05,71.75,16.19,21.79,31.58,91.5
2021,137,27.37,2.95,0.12,66.06,23.97,21.17,34.45,91.71
2021,138,27.34,2.98,0.23,65.31,24.47,22.49,32.8,91.78
2021,139,26.41,3.11,26.62,74.5,24.39,22.47,31.33,91.73
2021,140,25.23,2.23,11.82,75.31,19.69,21.76,30.07,91.81
2021,141,24.77,2.73,14.8,75.44,18.86,20.69,29.93,91.83
2021,142,25.01,3.3,3.77,75.38,19.99,21.14,30.91,91.78
2021,143,25.74,3.23,0.56,71.75,22.87,20.83,31.47,91.81
2021,144,24.44,3.29,0.36,72.81,21.68,20.88,28.83,91.89
2021,145,23.65,3.84,6.88,81.88,20.04,21.23,27.71,91.72
2021,146,25.1,4.78,0.1,72.0,23.61,19.85,31.23,91.66
2021,147,24.59,4.12,0.07,71.5,25.35,21.2,29.56,91.76
2021,148,25.93,3.97,0.0,66.5,26.23,19.42,33.3,91.8
2021,149,26.33,3.23,7.55,65.69,26.35,19.97,33.57,91.85
2021,150,26.49,3.18,2.41,67.88,23.71,20.18,33.6,91.81
2021,151,26.72,3.01,2.45,69.44,25.07,21.1,32.9,91.65
2021,152,26.15,2.69,3.93,73.12,24.23,21.87,31.33,91.71
2021,153,25.51,2.21,1.92,74.69,21.8,22.61,29.87,91.74
2021,154,24.89,1.1,12.73,77.88,17.19,21.53,28.65,91.84
2021,155,24.07,2.14,35.71,85.5,18.1,22.0,27.07,91.92
2021,156,23.26,1.97,22.89,81.25,21.06,20.53,26.85,91.91
2021,157,24.65,1.98,0.22,72.81,20.75,19.44,30.76,91.86
2021,158,23.76,2.86,0.43,76.31,25.88,20.04,28.76,91.9
2021,159,25.16,3.4,0.0,70.81,26.27,19.81,31.58,91.84
2021,160,24.74,4.2,1.07,75.06,21.59,19.82,30.49,91.74
2021,161,24.33,4.34,0.02,74.19,18.85,20.45,29.65,91.65
2021,162,24.33,4.64,0.0,71.94,20.2,20.24,29.93,91.7
2021,163,22.92,5.94,1.17,70.69,18.4,19.78,28.56,91.69
2021,164,23.15,5.73,1.95,73.06,16.57,18.9,29.06,91.66
2021,165,23.12,5.89,0.37,76.12,15.72,19.2,28.73,91.57
2021,166,23.28,4.86,0.87,77.0,16.11,20.44,27.12,91.55
2021,167,24.23,5.41,0.59,73.31,18.05,20.71,28.72,91.68
2021,168,24.62,5.23,0.76,74.81,17.44,20.63,30.33,91.75
2021,169,23.64,5.15,0.01,76.25,16.02,20.56,28.33,91.88
2021,170,23.82,4.71,0.03,78.12,17.22,20.49,28.18,91.99
2021,171,23.87,4.23,0.0,74.38,20.39,20.3,29.05,92.03
2021,172,24.58,3.84,0.02,73.38,21.43,19.76,30.5,91.93
2021,173,24.26,3.33,1.04,75.31,17.13,20.62,29.23,91.86
2021,174,25.01,3.34,3.93,72.69,20.81,20.39,31.25,91.83
2021,175,24.3,3.95,1.47,73.69,19.87,20.5,30.54,91.9
2021,176,24.37,4.1,0.0,71.25,22.57,19.89,30.78,91.8
2021,177,23.91,4.39,1.43,73.62,13.37,19.66,29.84,91.77
2021,178,22.09,4.19,0.26,73.44,12.42,19.19,26.47,91.89
2021,179,24.92,1.45,0.11,66.88,17.98,17.73,31.76,91.76
2021,180,26.44,1.58,0.17,68.69,23.55,20.29,33.2,91.73
2021,181,26.2,1.93,2.62,75.0,22.04,21.73,30.69,91.74
2021,182,24.62,2.3,23.73,83.0,17.68,21.9,27.94,91.67
2021,183,23.83,2.66,10.79,83.75,19.19,21.35,27.26,91.76
2021,184,24.21,2.37,0.19,78.06,20.32,20.33,28.69,91.81
2021,185,22.87,2.23,45.1,86.5,19.7,20.35,25.34,91.82
2021,186,24.3,1.75,0.56,78.75,18.73,20.18,28.62,91.72
2021,187,23.42,1.86,0.37,86.25,17.71,21.07,26.08,91.62
2021,188,23.23,1.89,3.1,86.25,20.72,21.13,25.95,91.6
2021,189,23.44,3.03,11.13,85.25,19.99,20.64,26.79,91.66
2021,190,23.69,3.23,14.85,83.88,16.45,20.58,27.78,91.48
2021,191,22.01,4.34,0.35,79.94,18.03,19.08,26.2,91.44
2021,192,22.03,4.74,0.36,81.19,15.57,18.83,27.02,91.43
2021,193,22.0,4.73,0.44,80.88,16.32,18.8,25.99,91.46
2021,194,23.48,4.73,2.26,81.31,12.37,19.8,29.19,91.5
2021,195,23.39,5.06,13.56,81.88,13.23,20.55,27.7,91.56
2021,196,23.01,4.87,6.57,81.19,14.96,20.13,26.9,91.54
2021,197,23.77,4.02,12.33,80.69,16.11,20.18,28.97,91.73
2021,198,23.36,3.7,31.65,86.19,17.92,20.51,27.41,91.77
2021,199,22.67,5.17,7.3,88.0,12.78,20.56,25.19,91.66
2021,200,23.73,5.17,2.05,80.06,17.77,20.14,29.24,91.68
2021,201,23.51,5.58,0.38,80.19,18.63,19.98,28.75,91.88
2021,202,23.33,5.43,1.48,80.62,11.7,19.81,28.1,91.82
2021,203,22.63,6.59,1.45,82.56,8.92,20.01,27.08,91.53
2021,204,23.81,5.58,0.32,78.5,11.94,19.44,29.05,91.48
2021,205,24.1,4.54,3.01,80.06,18.09,19.81,29.38,91.63
2021,206,23.78,4.63,15.44,82.44,19.28,20.5,28.73,91.76
2021,207,23.83,4.46,1.19,80.19,19.19,19.7,29.49,91.78
2021,208,23.8,4.6,2.42,78.44,19.4,19.44,29.55,91.71
2021,209,24.14,4.72,0.06,76.75,21.52,19.93,30.34,91.79
2021,210,23.76,4.75,0.01,78.12,18.43,19.2,29.96,91.83
2021,211,23.18,4.35,0.0,81.62,17.17,19.7,27.38,91.91
2021,212,23.54,4.5,0.04,79.94,16.29,19.75,28.69,91.96
2021,213,23.48,4.63,0.01,78.88,16.37,19.86,28.55,91.87
2021,214,23.64,4.65,0.74,75.62,19.08,19.12,29.92,91.86
2021,215,23.48,4.3,0.2,78.56,16.13,19.17,28.7,92.0
2021,216,23.65,4.87,0.13,78.69,15.17,19.97,28.73,92.01
2021,217,23.99,4.85,1.8,78.06,14.72,19.27,30.04,91.85
2021,218,24.3,4.43,5.09,78.69,16.15,19.75,30.14,91.76
2021,219,24.37,3.66,0.81,80.19,20.54,20.55,29.71,91.8
2021,220,24.57,2.15,0.22,79.44,19.83,20.32,29.53,91.86
2021,221,24.64,2.16,7.99,80.38,20.66,20.56,29.23,91.88
2021,222,23.09,3.12,17.12,86.31,13.91,20.85,25.87,91.84
2021,223,23.75,2.98,0.33,81.75,19.12,19.93,28.53,91.82
2021,224,23.18,3.48,0.67,84.06,13.24,20.86,26.41,91.91
2021,225,23.37,3.82,1.21,81.5,14.19,19.97,27.62,91.83
2021,226,22.76,3.67,0.12,83.0,16.64,20.21,26.76,91.73
2021,227,22.29,3.9,0.03,82.38,14.38,19.65,25.8,91.76
2021,228,22.75,3.36,5.92,79.62,15.05,19.66,27.56,91.83
2021,229,23.73,3.15,1.07,76.81,14.2,19.41,29.36,91.85
2021,230,23.39,3.31,0.1,75.0,18.89,18.52,29.6,91.75
2021,231,22.62,3.85,1.62,77.25,17.71,18.17,28.26,91.71
2021,232,23.0,2.82,2.44,77.75,18.73,18.46,28.44,91.78
2021,233,22.94,1.79,9.47,79.06,13.27,19.01,27.8,91.91
2021,234,23.4,1.17,4.13,76.94,18.0,19.11,28.62,91.89
2021,235,23.54,1.03,4.5,82.81,21.26,19.96,28.04,91.86
2021,236,23.66,1.85,7.86,81.06,23.58,20.57,27.87,91.86
2021,237,23.55,2.41,4.23,81.69,16.84,20.83,27.71,91.78
2021,238,24.23,1.38,1.48,80.38,20.89,20.01,28.19,91.64
2021,239,23.44,2.39,15.65,85.62,17.21,20.9,26.93,91.61
2021,240,22.94,3.45,5.18,82.5,13.88,20.01,28.21,91.54
2021,241,22.6,4.05,3.83,76.56,14.64,18.8,27.85,91.51
2021,242,22.03,3.8,0.17,79.5,16.11,17.55,27.55,91.59
2021,243,23.15,2.84,0.92,77.06,20.79,18.73,29.04,91.66
2021,244,23.28,1.94,12.12,78.31,20.88,18.52,28.62,91.84
2021,245,22.44,2.07,9.62,86.06,14.25,19.91,25.9,91.82
2021,246,22.48,2.99,12.02,81.5,11.4,18.85,27.28,91.77
2021,247,22.38,3.35,3.61,85.56,15.65,20.37,25.82,91.75
2021,248,22.59,3.8,3.63,82.44,17.0,18.97,27.41,91.73
2021,249,22.05,4.55,4.92,79.5,17.19,18.9,26.67,91.69
2021,250,22.52,4.24,0.69,80.56,16.56,18.87,27.9,91.69
2021,251,23.44,4.09,0.45,80.12,17.08,19.78,28.9,91.8
2021,252,23.44,3.5,0.09,79.88,18.62,19.31,29.02,91.92
2021,253,23.41,3.5,0.01,81.0,19.6,19.35,28.41,91.89
2021,254,23.49,3.56,0.11,81.44,18.16,19.3,28.58,91.78
2021,255,23.25,4.27,0.39,81.94,18.38,19.65,27.99,91.67
2021,256,23.62,4.6,0.11,81.81,17.17,20.01,28.58,91.59
2021,257,23.93,3.45,0.03,81.0,17.2,20.11,29.3,91.68
2021,258,23.69,2.72,0.46,81.81,17.35,19.55,28.52,91.79
2021,259,23.58,2.66,0.02,81.94,21.01,19.53,28.0,91.77
2021,260,24.05,2.34,0.22,78.25,23.09,19.57,29.51,91.75
2021,261,24.21,1.97,0.12,75.88,22.17,19.01,30.12,91.87
2021,262,24.28,1.48,8.71,78.81,21.01,19.77,28.64,92.02
2021,263,23.93,1.66,10.78,82.81,19.7,20.45,27.86,91.94
2021,264,23.23,2.8,5.54,82.5,18.36,20.39,27.98,91.85
2021,265,23.32,2.7,2.72,82.06,17.19,19.06,28.51,91.71
2021,266,22.94,2.18,2.03,84.69,18.48,20.4,26.48,91.74
2021,267,23.71,1.92,3.8,81.88,15.1,20.23,28.79,91.8
2021,268,23.31,2.15,12.8,85.19,17.84,20.26,27.69,91.76
2021,269,22.11,2.69,0.97,85.62,19.03,19.23,25.37,91.61
2021,270,22.87,3.79,1.64,82.0,16.02,19.77,27.63,91.47
2021,271,21.68,3.48,1.08,83.38,16.16,18.71,26.26,91.66
2021,272,22.58,2.73,12.87,81.38,19.83,18.74,27.87,91.84
2021,273,23.75,1.34,0.74,75.31,15.32,17.7,29.15,91.93
2021,274,23.9,1.63,1.42,83.38,17.52,19.69,28.63,91.88
2021,275,23.51,2.06,3.59,84.69,16.97,20.36,27.68,91.84
2021,276,23.65,2.03,4.79,82.06,19.74,20.51,28.81,91.84
2021,277,23.34,1.69,12.87,83.88,21.92,18.75,28.6,91.78
2021,278,23.25,1.56,15.04,86.19,15.8,20.11,27.8,91.77
2021,279,23.11,1.91,8.58,86.44,14.06,19.66,27.36,91.65
2021,280,24.37,1.64,6.6,81.31,17.92,19.89,29.06,91.68
2021,281,23.15,1.69,13.94,90.19,13.42,21.3,26.18,91.79
2021,282,23.18,2.31,8.11,87.38,10.04,20.46,26.96,91.91
2021,283,22.92,2.23,4.14,87.31,17.81,20.41,26.95,91.88
2021,284,23.29,1.56,3.93,85.38,16.99,19.83,27.44,91.74
2021,285,22.69,1.45,7.73,86.56,15.67,20.26,26.14,91.74
2021,286,22.99,1.89,3.0,86.06,15.27,19.79,26.76,91.69
2021,287,23.76,1.4,12.19,81.44,14.69,20.22,28.36,91.64
2021,288,23.68,1.02,11.76,84.12,12.88,20.13,27.84,91.42
2021,289,23.94,1.39,5.9,83.62,18.85,20.27,27.93,91.37
2021,290,22.6,1.14,3.64,87.94,13.31,19.77,25.55,91.56
2021,291,23.29,2.34,3.32,86.25,16.88,19.6,28.08,91.8
2021,292,23.41,1.5,1.07,82.5,18.83,19.76,27.23,92.04
2021,293,23.21,1.52,4.14,86.06,14.52,19.49,27.01,92.17
2021,294,23.07,1.06,4.54,89.25,18.0,20.98,25.84,92.2
2021,295,23.65,1.23,2.81,84.38,16.13,20.23,27.76,92.21
2021,296,22.85,1.54,3.8,86.94,14.74,20.65,25.69,92.27
2021,297,22.43,1.26,5.9,85.69,17.29,19.03,26.78,92.27
2021,298,22.33,1.83,0.11,84.44,16.16,19.38,27.05,92.11
2021,299,22.37,1.45,0.18,84.44,16.63,18.68,27.29,92.03
2021,300,21.78,1.85,0.01,84.12,15.81,17.7,26.99,92.06
2021,301,21.65,1.89,0.0,81.25,18.15,17.57,26.88,92.09
2021,302,21.65,2.06,3.61,88.25,11.54,18.87,25.58,92.18
2021,303,22.28,2.4,3.38,88.0,14.83,19.58,26.01,92.23
2021,304,22.37,2.17,2.05,88.0,18.12,18.99,27.44,92.17
2021,305,22.37,2.43,1.16,87.12,12.71,19.21,26.93,92.09
2021,306,21.89,3.05,1.26,86.5,13.2,19.23,26.29,92.07
2021,307,21.91,2.27,2.8,86.81,14.18,18.3,26.65,92.09
2021,308,21.96,1.73,13.39,88.62,16.19,19.47,25.7,92.06
2021,309,22.33,1.26,4.97,85.75,12.26,18.43,27.27,92.02
2021,310,21.23,1.79,2.34,92.12,16.96,19.52,24.12,91.95
2021,311,21.17,2.2,4.98,92.5,10.86,18.86,25.25,91.9
2021,312,20.64,2.61,0.87,91.06,9.18,18.78,23.94,92.01
2021,313,20.65,1.86,0.05,87.88,13.47,18.0,24.81,92.07
2021,314,19.65,1.82,3.27,85.94,10.49,17.01,23.91,92.02
2021,315,18.73,3.63,22.06,90.38,4.24,17.26,21.48,91.75
2021,316,20.29,3.36,8.37,91.94,6.36,17.65,24.12,91.5
2021,317,22.54,0.82,5.39,86.88,11.24,19.4,26.89,91.81
2021,318,22.72,1.09,7.16,89.19,10.53,19.43,27.41,91.79
2021,319,23.06,1.74,18.53,87.69,13.18,19.56,27.33,91.74
2021,320,23.13,2.28,7.19,87.19,15.33,19.8,27.69,91.74
2021,321,22.33,2.0,4.59,88.75,12.96,18.68,26.58,91.96
2021,322,20.05,3.24,33.58,93.19,4.36,17.9,21.67,91.86
2021,323,21.79,3.77,23.88,95.12,6.37,19.69,24.52,91.43
2021,324,22.68,2.78,5.69,90.38,10.47,19.63,27.08,91.53
2021,325,22.26,2.05,6.96,82.56,13.55,18.35,28.19,91.91
2021,326,21.94,1.55,0.39,87.31,14.48,18.22,26.32,92.08
2021,327,22.48,1.73,0.06,88.06,19.18,19.37,26.95,92.05
2021,328,22.26,1.92,3.71,85.44,15.9,18.3,27.57,92.05
2021,329,21.78,2.69,0.37,86.94,16.5,18.99,26.23,92.09
2021,330,21.37,2.67,0.58,87.12,16.8,17.62,26.25,92.12
2021,331,21.02,3.16,0.62,88.88,10.33,18.64,25.22,92.11
2021,332,19.62,2.85,7.48,91.81,5.99,17.61,22.81,92.17
2021,333,20.76,3.01,2.03,88.81,8.96,17.8,25.37,92.19
2021,334,21.58,2.98,1.36,86.56,14.54,18.51,26.1,92.19
2021,335,21.89,3.01,0.02,86.62,11.27,18.68,26.59,92.14
2021,336,21.8,2.08,0.01,85.5,13.1,18.02,27.01,92.11
2021,337,21.36,1.48,0.02,83.88,14.4,18.33,26.32,92.15
2021,338,22.04,0.66,0.12,79.94,16.02,18.11,26.51,92.16
2021,339,22.08,1.15,0.12,81.56,10.36,18.62,26.53,92.17
2021,340,21.48,1.28,0.3,86.38,15.49,18.2,26.3,92.13
2021,341,21.26,1.97,0.01,83.81,18.25,17.95,26.27,92.16
2021,342,20.48,1.94,0.12,82.38,19.7,15.48,26.51,92.21
2021,343,21.78,1.98,6.62,85.56,11.6,17.94,27.4,92.29
2021,344,20.76,2.56,0.33,84.88,19.96,17.13,26.12,92.36
2021,345,21.01,2.84,0.49,87.31,13.3,17.57,25.8,92.34
2021,346,20.77,2.91,0.28,86.81,15.86,17.54,25.62,92.36
2021,347,21.12,2.8,1.25,87.19,12.0,17.78,26.62,92.24
2021,348,20.23,2.86,0.39,88.12,10.93,18.06,24.59,92.21
2021,349,19.98,2.72,0.01,86.81,10.2,17.24,24.94,92.27
2021,350,19.98,2.46,0.0,85.0,17.58,16.01,25.71,92.34
2021,351,19.42,2.1,0.0,82.19,17.44,15.25,25.3,92.4
2021,352,17.93,2.3,0.0,81.12,18.25,13.73,24.37,92.34
2021,353,16.84,2.28,0.0,79.75,19.71,11.92,24.02,92.44
2021,354,17.05,2.15,0.0,80.31,19.49,11.67,24.64,92.42
2021,355,17.66,1.2,0.0,73.38,18.76,11.82,25.58,92.43
2021,356,17.92,1.55,0.0,74.06,18.78,11.2,26.13,92.29
2021,357,18.12,1.62,0.0,75.5,19.16,12.4,26.27,92.24
2021,358,18.15,1.64,0.0,68.88,18.79,11.11,26.69,92.25
2021,359,18.6,1.8,0.0,74.31,19.1,11.55,27.11,92.29
2021,360,19.05,2.19,0.0,78.38,19.39,13.29,26.9,92.4
2021,361,18.96,2.21,0.0,77.69,19.49,13.86,26.24,92.44
2021,362,18.89,2.36,0.0,80.81,20.23,13.69,25.4,92.39
2021,363,19.33,2.41,0.0,80.5,18.5,14.73,25.5,92.32
2021,364,19.73,2.77,1.66,81.19,18.44,14.24,25.94,92.42
2021,365,20.72,3.63,3.53,85.44,8.03,17.26,25.8,92.49
2022,1,20.76,3.35,1.01,84.75,10.83,17.65,25.94,92.53
2022,2,20.4,2.88,0.0,81.88,18.69,16.71,26.27,92.42
2022,3,19.87,2.14,0.0,78.19,19.11,14.98,26.63,92.38
2022,4,19.36,2.25,0.0,79.94,19.12,15.3,25.76,92.39
2022,5,19.37,1.27,0.0,77.56,19.29,13.78,26.23,92.37
2022,6,19.96,1.85,0.0,78.0,19.69,14.79,26.93,92.28
2022,7,20.56,2.35,0.0,79.69,17.14,15.81,26.7,92.29
2022,8,21.08,1.79,0.0,78.38,16.09,16.13,27.08,92.32
2022,9,21.34,1.9,0.0,78.5,17.6,16.42,27.35,92.19
2022,10,21.0,2.49,0.0,74.94,17.35,16.36,28.17,92.17
2022,11,21.2,2.39,0.0,74.38,18.33,15.43,28.56,92.19
2022,12,21.55,2.27,0.0,77.69,18.11,16.69,27.66,92.13
2022,13,21.69,2.15,0.0,76.19,19.53,16.99,27.82,92.1
2022,14,21.56,1.68,0.17,74.44,20.69,15.68,28.23,92.1
2022,15,21.99,0.93,0.21,71.0,19.66,15.8,28.28,92.19
2022,16,21.94,2.58,0.0,76.81,16.9,17.41,28.07,92.31
2022,17,21.34,2.8,0.0,77.25,18.64,17.41,27.26,92.46
2022,18,20.65,2.27,0.0,74.06,17.82,15.89,26.94,92.4
2022,19,20.25,2.03,0.0,70.12,20.22,15.7,27.6,92.26
